
  _real,_time |   _totl,_time |   missn,_time |   timer,_time |   _zulu,_time |   local,_time |   hobbs,_time |   SLprs,_inHG |   SLtmp,_degC |   _wind,speed |   _wind,__dir |   __trb,_locl |   _prec,_locl |   _hail,_locl |   AMprs,_inHG |   AMtmp,_degC |   LEtmp,_degC |   _dens,ratio |   ____A,_ktas |   ____Q,__psf |   gravi,_fts2 |   __lat,__deg |   __lon,__deg |   __alt,ftmsl |   __alt,ftagl |   ___on,runwy |   __alt,__ind |   __lat,south |   __lon,_west | 
    668.60657 |     665.13745 |     665.13745 |       0.00000 |      18.50730 |      13.50730 |     424.20731 |      29.92000 |      15.05142 |       0.00000 |     231.34019 |       0.00000 |       0.00000 |       0.00000 |       9.85162 |     -40.16155 |     -32.26576 |       0.40730 |     594.74890 |      82.71923 |      32.06099 |     -36.17091 |     -72.64260 |   27916.68555 |   26681.94141 |       0.00000 |   27916.55859 |     -37.00000 |     -75.00000 | 
    669.60675 |     666.13757 |     666.13757 |       0.00000 |      18.50756 |      13.50756 |     424.20731 |      29.92000 |      15.05142 |       0.00000 |     231.34019 |       0.00000 |       0.00000 |       0.00000 |       9.84883 |     -40.17341 |     -32.27784 |       0.40720 |     594.73376 |      82.69771 |      32.06096 |     -36.16987 |     -72.64205 |   27922.68750 |   26826.70312 |       0.00000 |   27922.55664 |     -37.00000 |     -75.00000 | 
    670.60657 |     667.13757 |     667.13757 |       0.00000 |      18.50782 |      13.50782 |     424.20731 |      29.92000 |      15.05142 |       0.00000 |     231.34019 |       0.00000 |       0.00000 |       0.00000 |       9.84603 |     -40.18526 |     -32.28992 |       0.40711 |     594.71863 |      82.67601 |      32.06095 |     -36.16883 |     -72.64149 |   27928.67188 |   26948.58203 |       0.00000 |   27928.54492 |     -37.00000 |     -75.00000 | 
    671.60645 |     668.13757 |     668.13757 |       0.00000 |      18.50808 |      13.50808 |     424.20731 |      29.92000 |      15.05142 |       0.00000 |     231.34019 |       0.00000 |       0.00000 |       0.00000 |       9.84325 |     -40.19707 |     -32.30199 |       0.40701 |     594.70355 |      82.65408 |      32.06093 |     -36.16780 |     -72.64094 |   27934.64453 |   26930.58203 |       0.00000 |   27934.51758 |     -37.00000 |     -75.00000 | 
    672.60675 |     669.13788 |     669.13788 |       0.00000 |      18.50834 |      13.50834 |     424.20731 |      29.92000 |      15.05142 |       0.00000 |     231.34019 |       0.00000 |       0.00000 |       0.00000 |       9.84047 |     -40.20887 |     -32.31405 |       0.40692 |     594.68848 |      82.63216 |      32.06091 |     -36.16676 |     -72.64038 |   27940.60938 |   26780.25391 |       0.00000 |   27940.48242 |     -37.00000 |     -75.00000 | 
    673.60663 |     670.13794 |     670.13794 |       0.00000 |      18.50860 |      13.50860 |     424.20731 |      29.92000 |      15.05142 |       0.00000 |     231.34019 |       0.00000 |       0.00000 |       0.00000 |       9.83770 |     -40.22063 |     -32.32608 |       0.40682 |     594.67352 |      82.61031 |      32.06089 |     -36.16572 |     -72.63983 |   27946.55664 |   26648.12500 |       0.00000 |   27946.42969 |     -37.00000 |     -75.00000 | 
    674.60681 |     671.13812 |     671.13812 |       0.00000 |      18.50886 |      13.50886 |     424.20731 |      29.92000 |      15.05142 |       0.00000 |     231.34019 |       0.00000 |       0.00000 |       0.00000 |       9.83493 |     -40.23238 |     -32.33809 |       0.40673 |     594.65857 |      82.58852 |      32.06087 |     -36.16468 |     -72.63927 |   27952.49609 |   26540.04102 |       0.00000 |   27952.36914 |     -37.00000 |     -75.00000 | 
    675.60687 |     672.13855 |     672.13855 |       0.00000 |      18.50912 |      13.50912 |     424.20731 |      29.92000 |      15.05142 |       0.00000 |     231.34019 |       0.00000 |       0.00000 |       0.00000 |       9.83217 |     -40.24409 |     -32.35006 |       0.40664 |     594.64355 |      82.56679 |      32.06086 |     -36.16364 |     -72.63873 |   27958.41992 |   26433.70703 |       0.00000 |   27958.29492 |     -37.00000 |     -75.00000 | 
    676.60699 |     673.13873 |     673.13873 |       0.00000 |      18.50938 |      13.50938 |     424.20731 |      29.92000 |      15.05142 |       0.00000 |     231.34019 |       0.00000 |       0.00000 |       0.00000 |       9.82942 |     -40.25579 |     -32.36205 |       0.40654 |     594.62866 |      82.54475 |      32.06084 |     -36.16261 |     -72.63818 |   27964.33594 |   26403.84180 |       0.00000 |   27964.20898 |     -37.00000 |     -75.00000 | 
    677.60693 |     674.13873 |     674.13873 |       0.00000 |      18.50964 |      13.50964 |     424.20731 |      29.92000 |      15.05142 |       0.00000 |     231.34019 |       0.00000 |       0.00000 |       0.00000 |       9.82667 |     -40.26746 |     -32.37402 |       0.40645 |     594.61371 |      82.52262 |      32.06082 |     -36.16157 |     -72.63762 |   27970.23633 |   26435.88477 |       0.00000 |   27970.10938 |     -37.00000 |     -75.00000 | 
    678.60693 |     675.13873 |     675.13873 |       0.00000 |      18.50990 |      13.50990 |     424.20731 |      29.92000 |      15.05142 |       0.00000 |     231.34019 |       0.00000 |       0.00000 |       0.00000 |       9.82392 |     -40.27911 |     -32.38597 |       0.40636 |     594.59888 |      82.50055 |      32.06080 |     -36.16053 |     -72.63707 |   27976.12500 |   26468.97656 |       0.00000 |   27976.00000 |     -37.00000 |     -75.00000 | 
    679.60785 |     676.13910 |     676.13910 |       0.00000 |      18.51016 |      13.51016 |     424.20731 |      29.92000 |      15.05142 |       0.00000 |     231.34019 |       0.00000 |       0.00000 |       0.00000 |       9.82119 |     -40.29074 |     -32.39790 |       0.40626 |     594.58405 |      82.47856 |      32.06078 |     -36.15949 |     -72.63652 |   27982.00195 |   26508.39453 |       0.00000 |   27981.87891 |     -37.00000 |     -75.00000 | 
    680.61139 |     677.14294 |     677.14294 |       0.00000 |      18.51042 |      13.51042 |     424.20731 |      29.92000 |      15.05142 |       0.00000 |     231.34019 |       0.00000 |       0.00000 |       0.00000 |       9.81844 |     -40.30238 |     -32.40984 |       0.40617 |     594.56915 |      82.45654 |      32.06077 |     -36.15845 |     -72.63597 |   27987.89453 |   26506.97266 |       0.00000 |   27987.76758 |     -37.00000 |     -75.00000 | 
    681.60931 |     678.14099 |     678.14099 |       0.00000 |      18.51068 |      13.51068 |     424.20731 |      29.92000 |      15.05142 |       0.00000 |     231.34019 |       0.00000 |       0.00000 |       0.00000 |       9.81572 |     -40.31394 |     -32.42169 |       0.40608 |     594.55438 |      82.43468 |      32.06075 |     -36.15741 |     -72.63542 |   27993.73047 |   26469.53711 |       0.00000 |   27993.60742 |     -37.00000 |     -75.00000 | 
    682.60931 |     679.14105 |     679.14105 |       0.00000 |      18.51094 |      13.51094 |     424.20731 |      29.92000 |      15.05142 |       0.00000 |     231.34019 |       0.00000 |       0.00000 |       0.00000 |       9.81300 |     -40.32549 |     -32.43354 |       0.40599 |     594.53967 |      82.41290 |      32.06073 |     -36.15637 |     -72.63487 |   27999.57617 |   26457.25000 |       0.00000 |   27999.44922 |     -37.00000 |     -75.00000 | 
    683.60596 |     680.13788 |     680.13788 |       0.00000 |      18.51120 |      13.51120 |     424.20731 |      29.92000 |      15.05142 |       0.00000 |     231.34019 |       0.00000 |       0.00000 |       0.00000 |       9.81030 |     -40.33698 |     -32.44532 |       0.40589 |     594.52496 |      82.39118 |      32.06071 |     -36.15533 |     -72.63433 |   28005.38477 |   26461.57617 |       0.00000 |   28005.25781 |     -37.00000 |     -75.00000 | 
    684.60675 |     681.13861 |     681.13861 |       0.00000 |      18.51146 |      13.51146 |     424.20731 |      29.92000 |      15.05142 |       0.00000 |     231.34019 |       0.00000 |       0.00000 |       0.00000 |       9.80759 |     -40.34849 |     -32.45713 |       0.40580 |     594.51031 |      82.36938 |      32.06070 |     -36.15430 |     -72.63378 |   28011.20508 |   26458.62695 |       0.00000 |   28011.07812 |     -37.00000 |     -75.00000 | 
    685.60687 |     682.13898 |     682.13898 |       0.00000 |      18.51172 |      13.51172 |     424.20731 |      29.92000 |      15.05142 |       0.00000 |     231.34019 |       0.00000 |       0.00000 |       0.00000 |       9.80488 |     -40.35998 |     -32.46894 |       0.40571 |     594.49561 |      82.34732 |      32.06068 |     -36.15326 |     -72.63323 |   28017.01172 |   26484.52930 |       0.00000 |   28016.88867 |     -37.00000 |     -75.00000 | 
    686.60712 |     683.13947 |     683.13947 |       0.00000 |      18.51198 |      13.51198 |     424.20731 |      29.92000 |      15.05142 |       0.00000 |     231.34019 |       0.00000 |       0.00000 |       0.00000 |       9.80219 |     -40.37144 |     -32.48073 |       0.40562 |     594.48102 |      82.32527 |      32.06066 |     -36.15221 |     -72.63269 |   28022.80469 |   26510.55273 |       0.00000 |   28022.67969 |     -37.00000 |     -75.00000 | 
    687.60754 |     684.14014 |     684.14014 |       0.00000 |      18.51224 |      13.51224 |     424.20731 |      29.92000 |      15.05142 |       0.00000 |     231.34019 |       0.00000 |       0.00000 |       0.00000 |       9.79949 |     -40.38288 |     -32.49251 |       0.40553 |     594.46637 |      82.30322 |      32.06064 |     -36.15117 |     -72.63214 |   28028.58984 |   26601.14062 |       0.00000 |   28028.46680 |     -37.00000 |     -75.00000 | 
    688.60779 |     685.14038 |     685.14038 |       0.00000 |      18.51250 |      13.51250 |     424.20731 |      29.92000 |      15.05142 |       0.00000 |     231.34019 |       0.00000 |       0.00000 |       0.00000 |       9.79681 |     -40.39429 |     -32.50425 |       0.40544 |     594.45178 |      82.28123 |      32.06062 |     -36.15014 |     -72.63160 |   28034.36133 |   26631.20703 |       0.00000 |   28034.23633 |     -37.00000 |     -75.00000 | 
    689.61493 |     686.14746 |     686.14746 |       0.00000 |      18.51276 |      13.51276 |     424.20731 |      29.92000 |      15.05142 |       0.00000 |     231.34019 |       0.00000 |       0.00000 |       0.00000 |       9.79411 |     -40.40576 |     -32.51605 |       0.40534 |     594.43713 |      82.25918 |      32.06061 |     -36.14909 |     -72.63105 |   28040.16016 |   26613.86328 |       0.00000 |   28040.03711 |     -37.00000 |     -75.00000 | 
    690.61487 |     687.14764 |     687.14764 |       0.00000 |      18.51302 |      13.51302 |     424.20731 |      29.92000 |      15.05142 |       0.00000 |     231.34019 |       0.00000 |       0.00000 |       0.00000 |       9.79144 |     -40.41713 |     -32.52774 |       0.40525 |     594.42261 |      82.23733 |      32.06059 |     -36.14804 |     -72.63051 |   28045.90430 |   26614.05859 |       0.00000 |   28045.78125 |     -37.00000 |     -75.00000 | 
    691.62109 |     688.15356 |     688.15356 |       0.00000 |      18.51328 |      13.51328 |     424.20731 |      29.92000 |      15.05142 |       0.00000 |     231.34019 |       0.00000 |       0.00000 |       0.00000 |       9.78875 |     -40.42854 |     -32.53948 |       0.40516 |     594.40802 |      82.21540 |      32.06057 |     -36.14700 |     -72.62996 |   28051.67383 |   26677.65625 |       0.00000 |   28051.55078 |     -37.00000 |     -75.00000 | 
    692.62134 |     689.15369 |     689.15369 |       0.00000 |      18.51354 |      13.51354 |     424.20731 |      29.92000 |      15.05142 |       0.00000 |     231.34019 |       0.00000 |       0.00000 |       0.00000 |       9.78609 |     -40.43985 |     -32.55112 |       0.40507 |     594.39362 |      82.19369 |      32.06055 |     -36.14596 |     -72.62942 |   28057.39648 |   26757.10938 |       0.00000 |   28057.27344 |     -37.00000 |     -75.00000 | 
    693.62115 |     690.15369 |     690.15369 |       0.00000 |      18.51380 |      13.51380 |     424.20731 |      29.92000 |      15.05142 |       0.00000 |     231.34019 |       0.00000 |       0.00000 |       0.00000 |       9.78343 |     -40.45115 |     -32.56274 |       0.40498 |     594.37921 |      82.17204 |      32.06054 |     -36.14492 |     -72.62888 |   28063.10547 |   26841.84766 |       0.00000 |   28062.98633 |     -37.00000 |     -75.00000 | 
    694.62122 |     691.15375 |     691.15375 |       0.00000 |      18.51406 |      13.51406 |     424.20731 |      29.92000 |      15.05142 |       0.00000 |     231.34019 |       0.00000 |       0.00000 |       0.00000 |       9.78078 |     -40.46242 |     -32.57432 |       0.40489 |     594.36481 |      82.15050 |      32.06052 |     -36.14388 |     -72.62833 |   28068.80664 |   26923.79688 |       0.00000 |   28068.68359 |     -37.00000 |     -75.00000 | 
    695.62115 |     692.15381 |     692.15381 |       0.00000 |      18.51432 |      13.51432 |     424.20731 |      29.92000 |      15.05142 |       0.00000 |     231.34019 |       0.00000 |       0.00000 |       0.00000 |       9.77814 |     -40.47367 |     -32.58588 |       0.40480 |     594.35040 |      82.12899 |      32.06050 |     -36.14283 |     -72.62779 |   28074.49414 |   27008.12695 |       0.00000 |   28074.36914 |     -37.00000 |     -75.00000 | 
    696.62115 |     693.15399 |     693.15399 |       0.00000 |      18.51458 |      13.51458 |     424.20731 |      29.92000 |      15.05142 |       0.00000 |     231.34019 |       0.00000 |       0.00000 |       0.00000 |       9.77550 |     -40.48489 |     -32.59744 |       0.40471 |     594.33606 |      82.10728 |      32.06048 |     -36.14179 |     -72.62726 |   28080.16797 |   26999.09180 |       0.00000 |   28080.04688 |     -37.00000 |     -75.00000 | 
    697.62115 |     694.15393 |     694.15393 |       0.00000 |      18.51484 |      13.51484 |     424.20731 |      29.92000 |      15.05142 |       0.00000 |     231.34019 |       0.00000 |       0.00000 |       0.00000 |       9.77286 |     -40.49609 |     -32.60899 |       0.40462 |     594.32178 |      82.08546 |      32.06047 |     -36.14075 |     -72.62672 |   28085.83203 |   26898.98242 |       0.00000 |   28085.70898 |     -37.00000 |     -75.00000 | 
    698.62109 |     695.15417 |     695.15417 |       0.00000 |      18.51510 |      13.51510 |     424.20731 |      29.92000 |      15.05142 |       0.00000 |     231.34019 |       0.00000 |       0.00000 |       0.00000 |       9.77023 |     -40.50727 |     -32.62053 |       0.40453 |     594.30750 |      82.06364 |      32.06045 |     -36.13971 |     -72.62617 |   28091.48438 |   26816.21484 |       0.00000 |   28091.36328 |     -37.00000 |     -75.00000 | 
    699.62146 |     696.15436 |     696.15436 |       0.00000 |      18.51537 |      13.51536 |     424.20731 |      29.92000 |      15.05142 |       0.00000 |     231.34019 |       0.00000 |       0.00000 |       0.00000 |       9.76767 |     -40.51816 |     -32.61460 |       0.40444 |     594.29358 |      82.22736 |      32.06043 |     -36.13866 |     -72.62564 |   28096.97852 |   26694.33203 |       0.00000 |   28096.86523 |     -37.00000 |     -75.00000 | 
    700.62115 |     697.15436 |     697.15436 |       0.00000 |      18.51562 |      13.51562 |     424.20731 |      29.92000 |      15.05142 |       0.00000 |     231.34019 |       0.00000 |       0.00000 |       0.00000 |       9.76532 |     -40.52818 |     -32.57912 |       0.40436 |     594.28076 |      82.68658 |      32.06042 |     -36.13762 |     -72.62510 |   28102.04688 |   26633.45703 |       0.00000 |   28101.93359 |     -37.00000 |     -75.00000 | 
    701.62115 |     698.15448 |     698.15448 |       0.00000 |      18.51589 |      13.51589 |     424.20731 |      29.92000 |      15.05142 |       0.00000 |     231.34019 |       0.00000 |       0.00000 |       0.00000 |       9.76261 |     -40.53970 |     -32.48111 |       0.40427 |     594.26605 |      83.83257 |      32.06040 |     -36.13657 |     -72.62456 |   28107.89062 |   26664.85938 |       0.00000 |   28107.75391 |     -37.00000 |     -75.00000 | 
    702.62115 |     699.15448 |     699.15448 |       0.00000 |      18.51615 |      13.51615 |     424.20731 |      29.92000 |      15.05142 |       0.00000 |     231.34019 |       0.00000 |       0.00000 |       0.00000 |       9.75983 |     -40.55154 |     -32.18941 |       0.40418 |     594.25098 |      87.00558 |      32.06038 |     -36.13551 |     -72.62402 |   28113.84375 |   26725.26367 |       0.00000 |   28113.74609 |     -37.00000 |     -75.00000 | 
    703.62115 |     700.15448 |     700.15448 |       0.00000 |      18.51641 |      13.51641 |     424.20731 |      29.92000 |      15.05142 |       0.00000 |     231.34019 |       0.00000 |       0.00000 |       0.00000 |       9.75971 |     -40.55206 |     -31.67934 |       0.40417 |     594.25031 |      92.34558 |      32.06038 |     -36.13442 |     -72.62345 |   28113.94336 |   26768.96484 |       0.00000 |   28114.00586 |     -37.00000 |     -75.00000 | 
    704.62128 |     701.15472 |     701.15472 |       0.00000 |      18.51667 |      13.51667 |     424.20731 |      29.92000 |      15.05142 |       0.00000 |     231.34019 |       0.00000 |       0.00000 |       0.00000 |       9.76588 |     -40.52580 |     -30.97144 |       0.40438 |     594.28381 |      99.51042 |      32.06042 |     -36.13329 |     -72.62287 |   28100.37695 |   26578.53125 |       0.00000 |   28100.72852 |     -37.00000 |     -75.00000 | 
    705.62115 |     702.15479 |     702.15479 |       0.00000 |      18.51693 |      13.51693 |     424.20731 |      29.92000 |      15.05142 |       0.00000 |     231.34019 |       0.00000 |       0.00000 |       0.00000 |       9.78140 |     -40.45980 |     -30.08773 |       0.40491 |     594.36810 |     108.17625 |      32.06052 |     -36.13212 |     -72.62228 |   28066.63477 |   26415.52930 |       0.00000 |   28067.35547 |     -37.00000 |     -75.00000 | 
    706.62134 |     703.15472 |     703.15472 |       0.00000 |      18.51719 |      13.51719 |     424.20731 |      29.92000 |      15.05142 |       0.00000 |     231.34019 |       0.00000 |       0.00000 |       0.00000 |       9.80783 |     -40.34745 |     -29.05070 |       0.40581 |     594.51160 |     118.08671 |      32.06070 |     -36.13091 |     -72.62165 |   28009.43945 |   26347.64062 |       0.00000 |   28010.55273 |     -37.00000 |     -75.00000 | 
    707.62122 |     704.15472 |     704.15472 |       0.00000 |      18.51745 |      13.51745 |     424.20731 |      29.92000 |      15.05142 |       0.00000 |     231.34019 |       0.00000 |       0.00000 |       0.00000 |       9.84580 |     -40.18626 |     -27.85382 |       0.40710 |     594.71741 |     129.32002 |      32.06094 |     -36.12965 |     -72.62100 |   27927.52148 |   26250.42383 |       0.00000 |   27929.05469 |     -37.00000 |     -75.00000 | 
    708.62122 |     705.15485 |     705.15485 |       0.00000 |      18.51771 |      13.51771 |     424.20731 |      29.92000 |      15.05142 |       0.00000 |     231.34019 |       0.00000 |       0.00000 |       0.00000 |       9.89217 |     -39.98963 |     -26.61430 |       0.40867 |     594.96832 |     140.77216 |      32.06125 |     -36.12834 |     -72.62033 |   27827.93945 |   26190.47656 |       0.00000 |   27829.63281 |     -37.00000 |     -75.00000 | 
    709.62115 |     706.15503 |     706.15503 |       0.00000 |      18.51797 |      13.51797 |     424.20731 |      29.92000 |      15.05142 |       0.00000 |     231.34019 |       0.00000 |       0.00000 |       0.00000 |       9.93958 |     -39.78888 |     -25.45743 |       0.41028 |     595.22443 |     151.39310 |      32.06156 |     -36.12698 |     -72.61964 |   27726.53125 |   26159.31836 |       0.00000 |   27728.12891 |     -37.00000 |     -75.00000 | 
    710.62177 |     707.15576 |     707.15576 |       0.00000 |      18.51823 |      13.51823 |     424.20731 |      29.92000 |      15.05142 |       0.00000 |     231.34019 |       0.00000 |       0.00000 |       0.00000 |       9.98175 |     -39.61052 |     -24.42569 |       0.41170 |     595.45178 |     160.95177 |      32.06184 |     -36.12556 |     -72.61892 |   27636.60938 |   26142.25391 |       0.00000 |   27637.95312 |     -37.00000 |     -75.00000 | 
    711.62183 |     708.15607 |     708.15607 |       0.00000 |      18.51849 |      13.51849 |     424.20731 |      29.92000 |      15.05142 |       0.00000 |     231.34019 |       0.00000 |       0.00000 |       0.00000 |      10.01719 |     -39.46083 |     -23.42574 |       0.41290 |     595.64264 |     170.43341 |      32.06207 |     -36.12410 |     -72.61818 |   27561.16602 |   26041.94336 |       0.00000 |   27562.26367 |     -37.00000 |     -75.00000 | 
    712.62207 |     709.15613 |     709.15613 |       0.00000 |      18.51875 |      13.51875 |     424.20731 |      29.92000 |      15.05142 |       0.00000 |     231.34019 |       0.00000 |       0.00000 |       0.00000 |      10.04255 |     -39.35379 |     -22.64726 |       0.41376 |     595.77899 |     177.92328 |      32.06223 |     -36.12260 |     -72.61742 |   27507.50391 |   25866.83594 |       0.00000 |   27508.14453 |     -37.00000 |     -75.00000 | 
    713.62183 |     710.15631 |     710.15631 |       0.00000 |      18.51901 |      13.51901 |     424.20731 |      29.92000 |      15.05142 |       0.00000 |     231.34019 |       0.00000 |       0.00000 |       0.00000 |      10.05724 |     -39.29184 |     -21.80300 |       0.41425 |     595.85797 |     186.48814 |      32.06233 |     -36.12106 |     -72.61665 |   27476.44531 |   25785.02539 |       0.00000 |   27476.82031 |     -37.00000 |     -75.00000 | 
    714.62183 |     711.15668 |     711.15668 |       0.00000 |      18.51927 |      13.51927 |     424.20731 |      29.92000 |      15.05142 |       0.00000 |     231.34019 |       0.00000 |       0.00000 |       0.00000 |      10.06356 |     -39.26521 |     -21.08405 |       0.41446 |     595.89185 |     193.94666 |      32.06237 |     -36.11949 |     -72.61585 |   27463.35938 |   25827.72266 |       0.00000 |   27463.35742 |     -37.00000 |     -75.00000 | 
    715.62183 |     712.15686 |     712.15686 |       0.00000 |      18.51953 |      13.51953 |     424.20731 |      29.92000 |      15.05142 |       0.00000 |     231.34019 |       0.00000 |       0.00000 |       0.00000 |      10.06037 |     -39.27863 |     -20.36806 |       0.41436 |     595.87476 |     201.66660 |      32.06235 |     -36.11789 |     -72.61504 |   27470.42188 |   25807.56836 |       0.00000 |   27470.14258 |     -37.00000 |     -75.00000 | 
    716.62183 |     713.15710 |     713.15710 |       0.00000 |      18.51979 |      13.51979 |     424.20731 |      29.92000 |      15.05142 |       0.00000 |     231.34019 |       0.00000 |       0.00000 |       0.00000 |      10.04707 |     -39.33475 |     -19.86436 |       0.41391 |     595.80328 |     207.38290 |      32.06226 |     -36.11626 |     -72.61421 |   27499.25977 |   25779.24609 |       0.00000 |   27498.51758 |     -37.00000 |     -75.00000 | 
    717.62183 |     714.15735 |     714.15735 |       0.00000 |      18.52005 |      13.52005 |     424.20731 |      29.92000 |      15.05142 |       0.00000 |     231.34019 |       0.00000 |       0.00000 |       0.00000 |      10.02054 |     -39.44667 |     -19.47742 |       0.41301 |     595.66064 |     212.22636 |      32.06209 |     -36.11461 |     -72.61338 |   27556.30664 |   25804.91992 |       0.00000 |   27555.10547 |     -37.00000 |     -75.00000 | 
    718.62207 |     715.15771 |     715.15771 |       0.00000 |      18.52031 |      13.52031 |     424.20731 |      29.92000 |      15.05142 |       0.00000 |     231.34019 |       0.00000 |       0.00000 |       0.00000 |       9.98106 |     -39.61342 |     -19.23133 |       0.41168 |     595.44812 |     215.89326 |      32.06183 |     -36.11295 |     -72.61253 |   27641.10547 |   25901.63867 |       0.00000 |   27639.41602 |     -37.00000 |     -75.00000 | 
    719.62207 |     716.15790 |     716.15790 |       0.00000 |      18.52057 |      13.52057 |     424.20731 |      29.92000 |      15.05142 |       0.00000 |     231.34019 |       0.00000 |       0.00000 |       0.00000 |       9.92886 |     -39.83422 |     -19.02187 |       0.40991 |     595.16656 |     219.52116 |      32.06149 |     -36.11129 |     -72.61169 |   27753.10938 |   26075.09766 |       0.00000 |   27751.05664 |     -37.00000 |     -75.00000 | 
    720.62195 |     717.15814 |     717.15814 |       0.00000 |      18.52083 |      13.52083 |     424.20731 |      29.92000 |      15.05142 |       0.00000 |     231.34019 |       0.00000 |       0.00000 |       0.00000 |       9.86668 |     -40.09768 |     -18.94588 |       0.40781 |     594.83044 |     221.92355 |      32.06108 |     -36.10962 |     -72.61085 |   27886.74219 |   26283.04297 |       0.00000 |   27884.26367 |     -37.00000 |     -75.00000 | 
    721.62195 |     718.15839 |     718.15839 |       0.00000 |      18.52109 |      13.52109 |     424.20731 |      29.92000 |      15.05142 |       0.00000 |     231.34019 |       0.00000 |       0.00000 |       0.00000 |       9.79249 |     -40.41265 |     -18.95634 |       0.40529 |     594.42834 |     223.74255 |      32.06060 |     -36.10795 |     -72.60999 |   28046.36914 |   26379.02344 |       0.00000 |   28043.51953 |     -37.00000 |     -75.00000 | 
    722.62213 |     719.15869 |     719.15869 |       0.00000 |      18.52135 |      13.52135 |     424.20731 |      29.92000 |      15.05142 |       0.00000 |     231.34019 |       0.00000 |       0.00000 |       0.00000 |       9.71003 |     -40.76353 |     -18.99336 |       0.40248 |     593.98010 |     225.42632 |      32.06005 |     -36.10628 |     -72.60913 |   28224.07227 |   26414.98828 |       0.00000 |   28220.93164 |     -37.00000 |     -75.00000 | 
    723.62225 |     720.15875 |     720.15875 |       0.00000 |      18.52162 |      13.52162 |     424.20731 |      29.92000 |      15.05142 |       0.00000 |     231.34019 |       0.00000 |       0.00000 |       0.00000 |       9.61870 |     -41.15322 |     -19.13083 |       0.39937 |     593.48187 |     226.28601 |      32.05945 |     -36.10462 |     -72.60826 |   28421.41406 |   26557.92578 |       0.00000 |   28417.96484 |     -37.00000 |     -75.00000 | 
    724.62244 |     721.15906 |     721.15906 |       0.00000 |      18.52188 |      13.52188 |     424.20731 |      29.92000 |      15.05142 |       0.00000 |     231.34019 |       0.00000 |       0.00000 |       0.00000 |       9.52187 |     -41.56753 |     -19.25160 |       0.39605 |     592.95166 |     227.37766 |      32.05881 |     -36.10296 |     -72.60739 |   28631.08984 |   26743.18359 |       0.00000 |   28627.44531 |     -37.00000 |     -75.00000 | 
    725.62207 |     722.15912 |     722.15912 |       0.00000 |      18.52214 |      13.52214 |     424.20731 |      29.92000 |      15.05142 |       0.00000 |     231.34019 |       0.00000 |       0.00000 |       0.00000 |       9.41824 |     -42.01229 |     -19.50708 |       0.39250 |     592.38202 |     227.25273 |      32.05812 |     -36.10130 |     -72.60652 |   28856.21484 |   26922.88672 |       0.00000 |   28852.32227 |     -37.00000 |     -75.00000 | 
    726.62225 |     723.15942 |     723.15942 |       0.00000 |      18.52240 |      13.52240 |     424.20731 |      29.92000 |      15.05142 |       0.00000 |     231.34019 |       0.00000 |       0.00000 |       0.00000 |       9.30916 |     -42.48199 |     -19.79705 |       0.38874 |     591.77979 |     226.85170 |      32.05740 |     -36.09965 |     -72.60565 |   29093.93164 |   27111.24023 |       0.00000 |   29089.81250 |     -37.00000 |     -75.00000 | 
    727.62225 |     724.15955 |     724.15955 |       0.00000 |      18.52266 |      13.52266 |     424.20731 |      29.92000 |      15.05142 |       0.00000 |     231.34019 |       0.00000 |       0.00000 |       0.00000 |       9.19281 |     -42.98472 |     -20.24597 |       0.38472 |     591.13464 |     225.02628 |      32.05662 |     -36.09800 |     -72.60479 |   29348.42578 |   27263.79883 |       0.00000 |   29344.00000 |     -37.00000 |     -75.00000 | 
    728.62219 |     725.15955 |     725.15955 |       0.00000 |      18.52292 |      13.52292 |     424.20731 |      29.92000 |      15.05142 |       0.00000 |     231.34019 |       0.00000 |       0.00000 |       0.00000 |       9.06933 |     -43.52030 |     -20.73010 |       0.38044 |     590.44641 |     223.03249 |      32.05579 |     -36.09637 |     -72.60394 |   29619.44922 |   27432.37695 |       0.00000 |   29614.79688 |     -37.00000 |     -75.00000 | 
    729.62219 |     726.15985 |     726.15985 |       0.00000 |      18.52318 |      13.52318 |     424.20731 |      29.92000 |      15.05142 |       0.00000 |     231.34019 |       0.00000 |       0.00000 |       0.00000 |       8.94082 |     -44.07986 |     -21.26033 |       0.37596 |     589.72656 |     220.69441 |      32.05492 |     -36.09475 |     -72.60309 |   29902.56250 |   27740.44922 |       0.00000 |   29897.72070 |     -37.00000 |     -75.00000 | 
    730.62219 |     727.16016 |     727.16016 |       0.00000 |      18.52344 |      13.52344 |     424.20731 |      29.92000 |      15.05142 |       0.00000 |     231.34019 |       0.00000 |       0.00000 |       0.00000 |       8.82300 |     -44.65489 |     -21.78659 |       0.37194 |     588.98596 |     218.78912 |      32.05403 |     -36.09314 |     -72.60225 |   30193.39648 |   28044.43750 |       0.00000 |   30188.46289 |     -37.00000 |     -75.00000 | 
    731.62219 |     728.16022 |     728.16022 |       0.00000 |      18.52370 |      13.52370 |     424.20731 |      29.92000 |      15.05142 |       0.00000 |     231.34019 |       0.00000 |       0.00000 |       0.00000 |       8.70995 |     -45.24626 |     -22.38725 |       0.36813 |     588.22327 |     216.46112 |      32.05312 |     -36.09154 |     -72.60142 |   30492.54883 |   28285.04297 |       0.00000 |   30487.47070 |     -37.00000 |     -75.00000 | 
